1	20	518396.33671875
1	40	242908.99296875
1	60	252272.60234375
1	80	231560.3578125
1	100	266691.4375
1	120	252107.396875
1	140	247281.3125
1	160	231245.6296875
1	180	211390.422265625
1	200	225188.518359375
1	220	235576.08203125
1	240	201672.25078125
1	260	239930.41328125
1	280	227209.01015625
1	300	233869.71484375
1	320	237209.13359375
1	340	229031.11171875
1	360	212032.025
1	380	211098.187890625
1	400	243524.21328125
1	420	201850.469140625
1	440	214265.705859375
1	460	208357.253515625
1	480	183042.82578125
1	500	200768.691796875
1	520	212361.482421875
1	540	214163.387109375
1	560	200797.39921875
1	580	213848.0875
1	600	214600.4125
1	620	203974.0703125
1	640	197073.484375
1	660	188753.20390625
1	680	214238.4890625
1	700	205170.759375
2	20	219310.09140625
2	40	193876.359375
2	60	216371.865625
2	80	201870.358203125
2	100	185450.2984375
2	120	194322.575
2	140	199833.19140625
2	160	210776.836328125
2	180	182337.14765625
2	200	205049.919921875
2	220	215113.254296875
2	240	196736.17109375
2	260	197973.65859375
2	280	206288.92421875
2	300	165078.3609375
2	320	186717.74609375
2	340	183880.6109375
2	360	192473.77265625
2	380	185152.494921875
2	400	206089.1609375
2	420	187630.441015625
2	440	195371.928125
2	460	198346.987109375
2	480	196665.6375
2	500	175803.16796875
2	520	206563.820703125
2	540	203127.94375
2	560	189415.6265625
2	580	177854.719921875
2	600	172878.78125
2	620	196973.628125
2	640	191411.921484375
2	660	188276.89453125
2	680	182696.5
2	700	175658.922265625
3	20	189774.648828125
3	40	170405.077734375
3	60	214011.40078125
3	80	205749.5703125
3	100	181404.890234375
3	120	191104.9796875
3	140	173079.423046875
3	160	194341.4546875
3	180	185642.103515625
3	200	201919.912109375
3	220	204061.3484375
3	240	163702.237109375
3	260	191866.4109375
3	280	198849.51484375
3	300	176941.0609375
3	320	193217.256640625
3	340	191819.430078125
3	360	173368.87109375
3	380	180790.35234375
3	400	187751.68671875
3	420	200922.5875
3	440	180695.490625
3	460	194113.078125
3	480	179744.23046875
3	500	179849.015234375
3	520	182318.5734375
3	540	177602.638671875
3	560	185000.766796875
3	580	185517.33515625
3	600	179842.209765625
3	620	188525.175
3	640	188877.78125
3	660	192215.60234375
3	680	190801.626171875
3	700	183342.9
