1	20	50647.4056640625
1	40	51538.42646484375
1	60	50451.12802734375
1	80	45254.77919921875
1	100	47078.79658203125
1	120	48024.6283203125
1	140	43324.7353515625
1	160	45530.123046875
1	180	51241.6166015625
1	200	48016.0794921875
1	220	40604.85185546875
1	240	48537.554296875
1	260	48183.30166015625
1	280	50339.36728515625
1	300	50838.73984375
1	320	48569.76904296875
1	340	53979.51591796875
1	360	44906.72236328125
1	380	57456.46787109375
1	400	52802.16298828125
1	420	56415.743359375
1	440	51431.651171875
1	460	52004.56201171875
1	480	39458.85263671875
1	500	50285.2181640625
1	520	47204.35751953125
1	540	49245.84189453125
1	560	49797.8373046875
1	580	48178.20986328125
1	600	41089.73271484375
1	620	50396.19111328125
1	640	45880.3048828125
1	660	42966.7251953125
1	680	42697.8126953125
1	700	38650.23203125
2	20	42790.26728515625
2	40	42046.42666015625
2	60	42609.1798828125
2	80	38913.38623046875
2	100	37138.3509765625
2	120	52478.95703125
2	140	46216.92939453125
2	160	48110.096484375
2	180	47112.97109375
2	200	45898.61826171875
2	220	36699.67177734375
2	240	43795.65771484375
2	260	42510.6806640625
2	280	40936.87109375
2	300	42410.61640625
2	320	40610.2642578125
2	340	42220.6916015625
2	360	38752.96201171875
2	380	47186.57021484375
2	400	43897.05712890625
2	420	43016.16162109375
2	440	46273.82685546875
2	460	46444.38515625
2	480	45430.53291015625
2	500	39427.36083984375
2	520	41258.0255859375
2	540	45985.25009765625
2	560	46366.89365234375
2	580	41744.598828125
2	600	39992.7267578125
2	620	42986.0849609375
2	640	56465.99091796875
2	660	47644.778515625
2	680	47614.1205078125
2	700	47051.7244140625
3	20	43519.18154296875
3	40	35053.54526367188
3	60	39731.082421875
3	80	36697.6775390625
3	100	38367.23427734375
3	120	36540.26708984375
3	140	42614.8953125
3	160	43853.578515625
3	180	42084.091796875
3	200	39020.06259765625
3	220	38728.2216796875
3	240	41643.1126953125
3	260	46044.8986328125
3	280	42989.58544921875
3	300	42444.93271484375
3	320	39664.9095703125
3	340	42600.7296875
3	360	45511.637109375
3	380	41876.55458984375
3	400	44116.9611328125
3	420	42990.87568359375
3	440	48540.67978515625
3	460	39580.997265625
3	480	44218.48505859375
3	500	46892.1033203125
3	520	46672.999609375
3	540	41314.53134765625
