1	100	634761.2884375
1	200	564252.27328125
1	300	480498.70125
1	400	383029.64921875
1	500	302010.16015625
1	600	256562.1453125
1	700	210005.799375
1	800	183673.1478125
1	900	198691.32859375
1	1000	186488.133359375
1	1100	184911.391171875
1	1200	170924.52640625
1	1300	195608.793515625
1	1400	173803.73078125
1	1500	173795.01609375
1	1600	183229.65375
1	1700	174532.804921875
1	1800	178755.603671875
1	1900	176428.145078125
1	2000	174915.7201953125
1	2100	173940.403671875
1	2200	160111.238046875
1	2300	176803.7328125
2	100	165346.66671875
2	200	160840.685234375
2	300	162081.555625
2	400	172102.938203125
2	500	153387.72734375
2	600	163251.368828125
2	700	148972.9928125
2	800	151339.0141015625
2	900	160881.308203125
2	1000	163556.02796875
2	1100	145897.2776171875
2	1200	161819.81140625
2	1300	159280.6315625
2	1400	143563.5782421875
2	1500	158585.19453125
2	1600	154376.51390625
2	1700	155685.57671875
2	1800	145320.372578125
2	1900	153182.32109375
2	2000	153145.30328125
2	2100	145760.364296875
2	2200	152131.494140625
2	2300	163235.222265625
3	100	144181.4373046875
3	200	149688.4193359375
3	300	144803.7962890625
3	400	136868.581640625
3	500	156524.093828125
3	600	139062.508828125
3	700	136959.893671875
3	800	143060.300625
3	900	135703.8380859375
3	1000	139351.7428125
3	1100	145769.479296875
3	1200	150047.6487890625
3	1300	143118.4229296875
3	1400	143394.093515625
3	1500	136177.16046875
3	1600	128128.5555859375
3	1700	141983.001484375
3	1800	136843.578125
3	1900	143311.3203125
3	2000	141157.0494921875
3	2100	133134.344609375
3	2200	127395.2674609375
3	2300	128097.7398828125
4	100	127638.754765625
4	200	125464.0753515625
4	300	121367.19390625
4	400	120099.2865625
4	500	134055.1550390625
4	600	122693.33078125
4	700	127994.5453125
4	800	136411.529453125
4	900	120999.8092578125
4	1000	119047.7365625
4	1100	114682.28671875
4	1200	120941.82578125
4	1300	118770.09984375
4	1400	120169.144765625
4	1500	111635.0122265625
4	1600	113592.737578125
4	1700	117176.51953125
4	1800	111479.627890625
4	1900	123406.8615625
4	2000	114966.6420703125
4	2100	109508.38171875
4	2200	107140.1276171875
4	2300	111960.9562890625
5	100	106571.865546875
5	200	113723.5963671875
5	300	106667.9111328125
5	400	105884.4929296875
5	500	104412.787890625
5	600	108060.76265625
5	700	101595.8793359375
5	800	109637.8523046875
5	900	100943.9264453125
5	1000	103536.4307421875
5	1100	108180.6590625
5	1200	102703.0208203125
5	1300	108728.40671875
5	1400	101635.7243359375
5	1500	105491.9779296875
5	1600	106549.6191015625
5	1700	101886.624296875
5	1800	104520.24796875
5	1900	105621.5582421875
5	2000	103888.83796875
5	2100	103732.909921875
5	2200	97674.1330859375
5	2300	95131.2735546875
6	100	97084.0570703125
6	200	106560.588984375
6	300	97909.7002734375
6	400	99089.010546875
6	500	94830.66890625
6	600	94126.9316796875
6	700	94897.564140625
6	800	98090.2190625
6	900	93205.3925390625
6	1000	102904.2990234375
6	1100	95189.8563671875
6	1200	96457.758203125
6	1300	85703.66640625
6	1400	97634.2007421875
6	1500	96954.8523046875
6	1600	89682.8301171875
6	1700	90431.28080078126
6	1800	102796.8971875
6	1900	97076.5995703125
6	2000	93748.46130859375
6	2100	93479.276953125
6	2200	99785.754296875
6	2300	94446.5269921875
7	100	84027.236796875
7	200	84549.4193359375
7	300	90451.5951953125
7	400	90394.7256640625
7	500	85673.2823828125
7	600	83931.882421875
7	700	87024.65234375
7	800	87384.0375390625
7	900	90524.893671875
7	1000	85590.798046875
7	1100	87381.4009375
7	1200	86566.700625
7	1300	90487.795546875
7	1400	87910.7327734375
7	1500	93621.9027734375
7	1600	88282.8402734375
7	1700	91752.67
7	1800	87475.91169921875
7	1900	89203.69416015624
7	2000	81648.4870703125
7	2100	91278.15611328125
7	2200	87465.6353125
7	2300	96139.3498828125
8	100	86023.8730078125
8	200	80346.0415625
8	300	90157.73162109376
8	400	86633.7087109375
8	500	88287.3778125
8	600	89743.2284765625
8	700	81878.75576171876
8	800	88399.3471484375
8	900	86771.601875
8	1000	84182.4098046875
8	1100	82838.4115234375
8	1200	77915.1248828125
8	1300	79518.6458203125
8	1400	81376.116640625
8	1500	87276.29392578125
8	1600	83800.6674609375
8	1700	89513.511328125
8	1800	86457.51748046876
8	1900	81494.20404296875
8	2000	84898.8005859375
8	2100	82814.2348046875
8	2200	79824.47609375
8	2300	88257.5989453125
9	100	83411.8967578125
9	200	78889.18947265625
9	300	79958.9774609375
9	400	82125.138515625
9	500	79885.3559375
9	600	81515.0615625
9	700	76871.3636328125
9	800	86522.8405859375
9	900	84303.833359375
9	1000	84601.7417578125
9	1100	76331.2212109375
9	1200	76172.85505859375
9	1300	74019.358515625
9	1400	80735.01173828125
9	1500	79564.835
9	1600	81613.86310546874
9	1700	75879.78294921874
9	1800	79142.81232421874
9	1900	82339.7866015625
9	2000	81082.1458984375
9	2100	86741.95447265625
9	2200	83403.0597265625
9	2300	83677.06208984375
10	100	72242.11029296875
10	200	77112.27685546875
10	300	79320.1646875
10	400	83667.49544921875
10	500	68568.33294921875
10	600	73914.14552734375
10	700	79869.5185546875
10	800	74147.4336328125
10	900	76882.52681640624
10	1000	77137.207890625
10	1100	80374.4484765625
10	1200	80210.1258984375
10	1300	78639.14255859375
10	1400	83224.5300390625
10	1500	74846.140234375
10	1600	73575.6878515625
10	1700	76685.31119140625
10	1800	81821.8005859375
