1	20	510554.94921875
1	40	245643.6421875
1	60	209168.559375
1	80	212377.633203125
1	100	221400.5984375
1	120	199139.640234375
1	140	217357.128515625
1	160	260107.5140625
1	180	239192.881640625
1	200	210611.20234375
1	220	206962.43125
1	240	179810.162890625
1	260	201005.28515625
1	280	204028.81328125
1	300	198674.86875
1	320	205557.96171875
1	340	198271.701171875
1	360	196083.46328125
1	380	198675.0390625
1	400	227182.36171875
1	420	189632.758984375
1	440	212139.372265625
1	460	198676.003515625
1	480	214121.171875
1	500	219952.71796875
1	520	179451.00703125
1	540	248238.35234375
1	560	210378.7421875
1	580	219102.11640625
1	600	174329.009375
1	620	190875.1
1	640	201687.97109375
1	660	226641.35859375
1	680	197127.9203125
1	700	201210.05234375
2	20	213166.80234375
2	40	215949.759375
2	60	218072.18125
2	80	197012.93125
2	100	197116.967578125
2	120	179507.17890625
2	140	196792.572265625
2	160	183809.673828125
2	180	183244.9921875
2	200	194663.373046875
2	220	210389.97890625
2	240	214220.57421875
2	260	188766.336328125
2	280	188371.4734375
2	300	191334.852734375
2	320	191648.9640625
2	340	191177.784765625
2	360	188652.423046875
2	380	188561.65
2	400	183465.032421875
2	420	190559.58515625
2	440	204483.80234375
2	460	233918.134375
2	480	200672.76171875
2	500	199952.937890625
2	520	192554.83515625
2	540	181411.45546875
2	560	188358.076171875
2	580	178952.999609375
2	600	192506.576953125
2	620	192444.5359375
2	640	200001.671875
2	660	197794.851171875
2	680	173794.888671875
2	700	190566.12890625
3	20	181243.866796875
3	40	201903.38671875
3	60	192308.91796875
3	80	178381.7
3	100	196399.05703125
3	120	200330.1
3	140	205897.540234375
3	160	185360.32421875
3	180	188389.113671875
3	200	191900.434375
3	220	181483.039453125
3	240	190377.06875
3	260	181233.155078125
3	280	188503.585546875
3	300	169160.430078125
3	320	166028.403125
3	340	148276.949609375
3	360	161786.7140625
3	380	187207.9375
3	400	169236.26953125
3	420	163115.69375
3	440	165004.576953125
3	460	178967.650390625
3	480	171920.0890625
3	500	165598.125
3	520	170300.265625
3	540	183231.7140625
3	560	172539.8921875
3	580	189673.395703125
3	600	155266.75546875
3	620	165671.584375
3	640	165684.45625
3	660	194976.748828125
3	680	166273.18046875
3	700	178232.560546875
4	20	179629.563671875
4	40	171553.896875
4	60	172575.340234375
4	80	155534.716015625
4	100	152694.64375
4	120	175061.2453125
4	140	169660.56640625
4	160	172197.173046875
4	180	147969.923828125
4	200	172332.89375
4	220	163344.0515625
4	240	166123.940234375
4	260	160575.858203125
4	280	148753.93671875
4	300	170746.379296875
4	320	140699.312890625
4	340	159910.91640625
4	360	155776.755859375
4	380	157700.799609375
4	400	173682.8625
4	420	159692.69453125
4	440	166803.913671875
4	460	156672.6140625
4	480	167009.573046875
4	500	151819.34609375
4	520	148632.730078125
4	540	146083.562890625
4	560	160919.7328125
4	580	145495.566796875
4	600	145980.6859375
